"...1","Date","EUR_EUR","CAL_EUR","NZ_EUR","Hubei_EUR"
6524,2022-11-08,75.92,NA,51.64620324,6.88235132082748
6525,2022-11-09,72.61,NA,52.2984515,6.87610899437422
6526,2022-11-10,72.87,NA,52.2984515,6.86873390675505
6527,2022-11-11,75.65,NA,52.12056561,6.8141423532307
6530,2022-11-14,75.05,NA,52.47633739,6.71444427696397
6531,2022-11-15,76.47,NA,52.28066291,6.75692290878291
6532,2022-11-16,73.25,26.27123175,52.32809915,6.71600244415778
6533,2022-11-17,72.24,NA,52.4170421,6.68432575614239
6534,2022-11-18,72.31,NA,52.26880385,6.71718817905259
6537,2022-11-21,74.45,NA,52.17986091,6.67093504795118
6538,2022-11-22,73.75,NA,52.17986091,6.6686659941656
6539,2022-11-23,75.7,NA,52.09091797,6.65542136158154
6540,2022-11-24,78.1,NA,51.29043146,6.5605934367189
6541,2022-11-25,78.7,NA,51.11254557,6.5821661872631
6544,2022-11-28,78.68,NA,50.99395498,6.46167795615766
6545,2022-11-29,81.25,NA,49.896992,6.66450899479462
6546,2022-11-30,84.55,NA,49.51157257,6.66657568644577
6547,2022-12-01,85.08,NA,49.5128913,6.5849633417201
6548,2022-12-02,87.58,NA,48.642137,6.5529732589849
6551,2022-12-05,87.22,NA,48.642137,6.14336800152868
6552,2022-12-06,87.64,NA,49.24265721,6.11101263924301
6553,2022-12-07,88.02,NA,49.54291732,5.90048977475818
6554,2022-12-08,88.62,NA,49.54291732,5.8725746675387
6555,2022-12-09,87.76,NA,49.99330747,6.092230357338
6558,2022-12-12,90.1,NA,50.0653699,6.18198122308121
6559,2022-12-13,88.59,NA,49.84317742,6.4052553162671
6560,2022-12-14,86.56,NA,50.14343753,6.48186941655066
6561,2022-12-15,85.5,NA,51.64473805,6.43382105050233
6562,2022-12-16,83.8,NA,46.54031627,6.54143765783041
6565,2022-12-19,84.11,NA,46.3421446,6.55316849074449
6566,2022-12-20,86.95,NA,46.24005616,6.5078380055581
6567,2022-12-21,84.63,NA,45.93979606,6.53009999595158
6568,2022-12-22,85.99,NA,45.63953595,6.46024878312601
6569,2022-12-23,86.09,NA,46.22204055,6.58256509784894
6572,2022-12-26,NA,NA,NA,6.51909017059301
6573,2022-12-27,85.02,NA,NA,6.4989064989065
6574,2022-12-28,82.8,NA,46.46224864,6.48979866675645
6575,2022-12-29,81.29,NA,46.24005616,6.52989101111471
6576,2022-12-30,80.76,NA,46.24005616,6.57569250006796
6579,2023-01-02,83.3,NA,45.45992902,NA
6580,2023-01-03,80.57,NA,45.45992902,6.59694177880601
6581,2023-01-04,74.98,NA,45.21008382,6.59926294302193
6582,2023-01-05,76.03,NA,44.6152143,6.65239607788979
6583,2023-01-06,74.58,NA,44.46649692,6.62252569142699
6586,2023-01-09,78.59,NA,44.46649692,6.63018369816302
6587,2023-01-10,77.65,NA,43.27675787,6.61971055962142
6588,2023-01-11,76.1,NA,43.27675787,6.59580304484981
6589,2023-01-12,77.32,NA,43.42547525,6.60064644797469
6590,2023-01-13,76.97,NA,43.57419263,6.63479686445231
6593,2023-01-16,74.7,NA,43.72291001,6.63023629398762
6594,2023-01-17,76.74,NA,43.87162739,6.46277104809822
6595,2023-01-18,80.44,NA,43.96085782,6.5593500827441
6596,2023-01-19,81.09,NA,43.72291001,6.56060626786862
6597,2023-01-20,82.24,NA,43.72291001,6.53923130335335
6600,2023-01-23,82.33,NA,43.42547525,NA
6601,2023-01-24,78.85,NA,43.25891178,NA
6602,2023-01-25,81.41,NA,43.12804049,NA
6603,2023-01-26,86.41,NA,43.12804049,NA
6604,2023-01-27,86.12,NA,43.00906658,NA
6607,2023-01-30,86.53,NA,43.21727092,7.17982241106935
6608,2023-01-31,89.85,NA,42.83060573,6.92712738384307
6609,2023-02-01,92.19,NA,42.34082747,6.90555517780649
6610,2023-02-02,89.81,NA,42.57605428,6.82956029603831
6611,2023-02-03,90.07,NA,42.63486099,6.84134706857655
6614,2023-02-06,87.73,NA,42.73483239,6.86125176677233
6615,2023-02-07,87.18,NA,42.63486099,6.89503006233107
6616,2023-02-08,87.18,NA,42.48784423,6.86973606474039
6617,2023-02-09,87.9,NA,42.39963417,6.73504882157188
6618,2023-02-10,89.93,NA,42.51724758,6.86920063234587
6621,2023-02-13,89.13,NA,42.31142411,6.67432730058412
6622,2023-02-14,88.99,NA,42.28202076,6.61203305333606
6623,2023-02-15,91.22,25.99135799,42.22321406,6.56446164576524
6624,2023-02-16,94.33,NA,41.42932354,6.52755776478942
6625,2023-02-17,93.05,NA,41.19409672,6.60278198670434
6628,2023-02-20,95.09,NA,41.11764801,6.55274157855913
6629,2023-02-21,97.04,NA,40.57662632,6.46909076058102
6630,2023-02-22,93.49,NA,40.2825928,6.52678108543207
6631,2023-02-23,94.26,NA,39.40049223,6.52465386088765
6632,2023-02-24,94.07,NA,39.98855927,6.47701572249925
6635,2023-02-27,96.85,NA,39.98855927,6.51775159988587
6636,2023-02-28,96.38,NA,39.40049223,6.48749219110737
6637,2023-03-01,93.52,NA,38.82545226,6.53435072823817
6638,2023-03-02,90.03,NA,38.82545226,6.41573294392204
6639,2023-03-03,88.9,NA,38.76750382,6.48845055800675
6642,2023-03-06,89.75,NA,38.2459679,6.4231959250402
6643,2023-03-07,92.44,NA,38.1010968,6.4292497625831
6644,2023-03-08,94.55,NA,38.82545226,6.47800886464371
6645,2023-03-09,95.18,NA,38.39083899,6.55929165082297
6646,2023-03-10,96.59,NA,38.2459679,6.41499722323811
6649,2023-03-13,94.17,NA,37.95622571,6.46525267680556
6650,2023-03-14,89.72,NA,37.81135462,6.44561470181058
6651,2023-03-15,86.52,NA,39.40493662,6.50057155449049
6652,2023-03-16,84.37,NA,38.68058117,6.47847584610538
6653,2023-03-17,84.52,NA,38.2459679,6.47635162795775
6656,2023-03-20,85.06,NA,38.1010968,6.37602105891612
6657,2023-03-21,86.85,NA,37.66648353,6.3749696430017
6658,2023-03-22,86.76,NA,37.66648353,6.35964321323668
6659,2023-03-23,89.67,NA,37.34776713,6.34843777320475
6660,2023-03-24,85.09,NA,36.56546325,6.36451040665159
6663,2023-03-27,84.77,NA,35.63828827,6.35771941408724
6664,2023-03-28,86.61,NA,35.0588039,6.29380017721451
6665,2023-03-29,87.54,NA,34.76906172,6.33735811634794
6666,2023-03-30,88.24,NA,31.29215555,6.27151663953457
6667,2023-03-31,89.24,NA,31.58189773,6.40632326344698
6670,2023-04-03,93.04,NA,32.85644485,6.35880593826765
6671,2023-04-04,92.29,NA,33.42293528,6.26809380892938
6672,2023-04-05,93.96,NA,33.42293528,NA
6673,2023-04-06,94.01,NA,33.56455789,6.2723895007391
6674,2023-04-07,NA,NA,33.56455789,6.46597838878785
6677,2023-04-10,NA,NA,33.56455789,6.30402444417642
6678,2023-04-11,94.72,NA,33.56455789,6.24400894663968
6679,2023-04-12,93.3,NA,33.42293528,6.20138603628076
6680,2023-04-13,91.86,NA,35.40565178,6.16209239846178
6681,2023-04-14,91.28,NA,35.54727439,6.20549743426548
6684,2023-04-17,90.56,NA,34.98078396,6.19197932899136
6685,2023-04-18,92.82,NA,34.75418779,6.10435798078454
6686,2023-04-19,91.96,NA,34.75418779,6.23027763782451
6687,2023-04-20,89.5,NA,34.27267092,6.16989093225062
6688,2023-04-21,87.26,NA,34.6408897,6.22941713288101
6691,2023-04-24,85.94,NA,34.31232525,6.18281338403442
6692,2023-04-25,84.59,NA,34.45394786,6.2509865824783
6693,2023-04-26,83.3,NA,34.55591614,6.17275886395109
6694,2023-04-27,83.8,NA,33.13969007,6.25909180263417
6695,2023-04-28,85.1,NA,31.723464,6.18504004089283
6698,2023-05-01,NA,NA,32.03592829,NA
6699,2023-05-02,86.18,NA,31.03480553,NA
6700,2023-05-03,82.86,NA,30.46273539,NA
6701,2023-05-04,82.57,NA,31.32084061,6.20086762192717
6702,2023-05-05,82.86,NA,31.17782307,6.22767388106745
6705,2023-05-08,83.28,NA,30.891788,6.16951733371838
6706,2023-05-09,84.65,NA,30.891788,6.1997915814745
6707,2023-05-10,87.31,NA,30.891788,6.1754035438246
6708,2023-05-11,86.22,NA,29.7476477,6.2119912934503
6709,2023-05-12,86.31,NA,30.03368278,6.25107651540245
6712,2023-05-15,84.86,NA,29.89066524,6.2575258359467
6713,2023-05-16,86.47,NA,29.71904419,6.25024750188101
6714,2023-05-17,86.07,27.90890269,29.46161263,6.24365147417716
6715,2023-05-18,87.73,NA,29.46161263,6.39438181482166
6716,2023-05-19,87.76,NA,30.891788,6.20608589994189
6719,2023-05-22,85.65,NA,30.891788,6.18559414605899
6720,2023-05-23,83.41,NA,30.891788,6.18492925304376
6721,2023-05-24,83.05,NA,30.74877046,6.19513352489916
6722,2023-05-25,80.94,NA,30.891788,6.19186889046979
6723,2023-05-26,80.29,NA,31.46385815,6.21437545460557
6726,2023-05-29,80.9,NA,31.60687568,6.1975289086013
6727,2023-05-30,78.61,NA,31.17782307,6.18799815558922
6728,2023-05-31,79.2,NA,31.2922371,6.12546320106553
6729,2023-06-01,76.98,NA,31.11273342,6.15824619865395
6730,2023-06-02,77.26,NA,31.53699796,6.29157829563568
6733,2023-06-05,80.76,NA,31.53699796,6.17783972858533
6734,2023-06-06,79.94,NA,31.53699796,6.20243681242853
6735,2023-06-07,81.81,NA,31.96126251,6.15031780355154
6736,2023-06-08,82.19,NA,31.8481253,6.07112108325289
6737,2023-06-09,84.93,NA,31.67841948,6.13689186013109
6740,2023-06-12,85.96,NA,31.11273342,6.10443544712484
6741,2023-06-13,88,NA,32.38552706,6.06648808830571
6742,2023-06-14,91.42,NA,34.22400676,6.05345607859823
6743,2023-06-15,91.33,NA,33.94116373,6.02434363256249
6744,2023-06-16,90.4,NA,33.94116373,6.0203806268392
6747,2023-06-19,90.16,NA,33.51689918,6.00112529091328
6748,2023-06-20,92.82,NA,30.12278281,5.97391992242325
6749,2023-06-21,88.55,NA,28.99141068,5.93981528468487
6750,2023-06-22,88.16,NA,26.87008795,NA
6751,2023-06-23,85.89,NA,25.4558728,NA
6754,2023-06-26,84.3,NA,23.19312855,6.00653876371746
6755,2023-06-27,86.87,NA,24.04165764,5.81552576042865
6756,2023-06-28,85.78,NA,23.19312855,5.92240135658424
6757,2023-06-29,85.94,NA,23.19312855,5.94639227642277
6758,2023-06-30,87.17,NA,23.61739309,5.89744561988903
6761,2023-07-03,85.47,NA,23.49115443,5.93957948536295
6762,2023-07-04,85.45,NA,20.81850812,5.94561533168531
6763,2023-07-05,84.08,NA,21.2405049,5.90979584572751
6764,2023-07-06,84.25,NA,21.3811705,5.83561435523114
6765,2023-07-07,84.44,NA,22.22516407,5.83060943751025
6768,2023-07-10,84.6,NA,21.94383288,5.8740625157296
6769,2023-07-11,85.07,NA,21.52183609,5.92735673976442
6770,2023-07-12,84.16,NA,22.08449848,5.8370154649528
6771,2023-07-13,84.19,NA,21.3811705,5.82388317225341
6772,2023-07-14,84.39,NA,21.3811705,6.12323811899713
6775,2023-07-17,84.87,NA,28.10498596,5.95880972775688
6776,2023-07-18,85.73,NA,28.13311908,5.86018372735951
6777,2023-07-19,87.56,NA,27.99245348,5.79067065483401
6778,2023-07-20,88.87,NA,27.00779431,5.85981519044399
6779,2023-07-21,89.74,NA,26.58579753,5.87514381471662
6782,2023-07-24,89.45,NA,25.31980717,5.9087706939063
6783,2023-07-25,90.25,NA,28.83644705,5.93672731883599
6784,2023-07-26,89.19,NA,36.7137204,5.91849117661931
6785,2023-07-27,89.45,NA,34.60373647,5.94914176732359
6786,2023-07-28,87.12,NA,33.75974289,5.94751149615101
6789,2023-07-31,85.16,NA,33.6190773,5.94504642979637
6790,2023-08-01,83.65,NA,31.63070259,5.84661531813213
6791,2023-08-02,82.06,NA,31.355653,5.92264968670962
6792,2023-08-03,83.4,NA,31.90575218,5.96353071600596
6793,2023-08-04,82.28,NA,31.90575218,5.90479077463277
6796,2023-08-07,81.34,NA,32.95094061,5.85878248559005
6797,2023-08-08,83.02,NA,33.14347532,5.89373814041746
6798,2023-08-09,82.64,NA,33.41852491,5.90451625954585
6799,2023-08-10,83.61,NA,32.97844557,5.90788643533123
6800,2023-08-11,85.43,NA,33.11597037,5.99232981783317
6803,2023-08-14,86.43,NA,33.28100012,5.89469426960896
6804,2023-08-15,85.82,NA,33.6935745,5.8434857027789
6805,2023-08-16,87.15,32.26732137,33.77608938,5.86679429694191
6806,2023-08-17,87.52,NA,34.38119847,6.06194578480661
6807,2023-08-18,86.72,NA,35.75644641,5.92062048405841
6810,2023-08-21,86.59,NA,36.031496,5.88761835121472
6811,2023-08-22,88.58,NA,36.031496,6.02427921092564
6812,2023-08-23,86.97,NA,36.44407038,5.88615127497405
6813,2023-08-24,84.63,NA,36.71911997,5.87197196688843
6814,2023-08-25,84.21,NA,36.85664476,5.87674107994658
6817,2023-08-28,84.53,NA,36.85664476,5.83725741556348
6818,2023-08-29,83.68,NA,37.13169435,5.80903431118744
6819,2023-08-30,85.11,NA,37.68179352,5.77935871491597
6820,2023-08-31,84.67,NA,38.78199187,5.71969552565031
6821,2023-09-01,84.19,NA,39.37415346,5.75241013854306
6824,2023-09-04,83.13,NA,39.29096862,5.76687898089172
6825,2023-09-05,82.82,NA,38.9582293,5.74910888812234
6826,2023-09-06,82.65,NA,39.42961001,5.60822692866427
6827,2023-09-07,81.95,NA,39.79007761,5.66350680667015
6828,2023-09-08,80.57,NA,40.48328454,5.72803299347004
6831,2023-09-11,80.69,NA,40.48328454,5.55704560838857
6832,2023-09-12,80.13,NA,40.26145832,5.52905824435778
6833,2023-09-13,82.04,NA,40.20600177,5.55028584613018
6834,2023-09-14,82.14,NA,39.79007761,5.56804382089244
6835,2023-09-15,81.34,NA,38.68094653,5.43489475856376
6838,2023-09-18,79.93,NA,37.71045683,5.49905741436578
6839,2023-09-19,80.32,NA,36.60132575,5.70732020273305
6840,2023-09-20,81.88,NA,36.87860852,5.47479874891042
6841,2023-09-21,83.19,NA,36.37949953,5.59720653178597
6842,2023-09-22,84.53,NA,36.37949953,5.69519403752249
6845,2023-09-25,84.37,NA,35.49219466,5.74538974120564
6846,2023-09-26,82.03,NA,35.49219466,5.80340386979875
6847,2023-09-27,81.44,NA,35.63083605,5.76918066953237
6848,2023-09-28,81.83,NA,36.46268436,5.69881048021354
6849,2023-09-29,80.84,NA,36.62905402,NA
6852,2023-10-02,80.06,NA,36.9576095,NA
6853,2023-10-03,78.95,NA,36.64986256,NA
6854,2023-10-04,80.96,NA,36.64986256,NA
6855,2023-10-05,79.81,NA,36.84570153,NA
6856,2023-10-06,79.78,NA,36.78974754,NA
6859,2023-10-09,81.1,NA,36.78974754,5.80888570871008
6860,2023-10-10,84.13,NA,37.62905737,5.77089607217174
6861,2023-10-11,83.43,NA,37.58988957,5.75408608536239
6862,2023-10-12,84.53,NA,37.76894234,5.82707010916832
6863,2023-10-13,85.26,NA,37.99275829,5.8453155349298
6866,2023-10-16,82.68,NA,37.85287332,5.8143153526971
6867,2023-10-17,81.92,NA,37.90882731,5.79725134782215
6868,2023-10-18,81.25,NA,38.88802211,6.16103289431
6869,2023-10-19,81.18,NA,38.9439761,5.75983244123807
6870,2023-10-20,80.85,NA,38.88802211,5.89564476351569
6873,2023-10-23,79.96,NA,NA,5.76134332771899
6874,2023-10-24,80.05,NA,38.02073529,5.8204750458763
6875,2023-10-25,79.4,NA,38.4683672,6.12998141647739
6876,2023-10-26,79.14,NA,38.74813714,5.63720398836726
6877,2023-10-27,78.84,NA,38.77611413,5.59976270006061
6880,2023-10-30,78.25,NA,39.22374604,5.72425244892968
6881,2023-10-31,78.59,NA,39.11183807,5.70523594053006
6882,2023-11-01,78.1,NA,38.77475751,5.82124885192037
6883,2023-11-02,78.2,NA,38.719365,5.84387995519563
6884,2023-11-03,77.24,NA,38.83015003,6.04598025749971
6887,2023-11-06,75.46,NA,38.77475751,5.65185013994813
6888,2023-11-07,74.88,NA,38.91323879,5.69223657515601
6889,2023-11-08,75.33,NA,39.16250509,5.75294586294188
6890,2023-11-09,77.03,NA,39.66103769,5.46409401588384
6891,2023-11-10,78.33,NA,39.32868262,5.71531364839514
6894,2023-11-13,77.14,NA,39.32868262,5.68240123140072
6895,2023-11-14,78.29,NA,38.63627624,5.60950256072207
6896,2023-11-15,79.42,35.83381347,38.88554254,5.69436669889573
6897,2023-11-16,76.73,NA,38.83015003,5.69625085901906
6898,2023-11-17,76.28,NA,38.63627624,5.5561205033685
6901,2023-11-20,76.35,NA,38.80245377,5.30774726957232
6902,2023-11-21,75.12,NA,39.05172007,5.32872415338327
6903,2023-11-22,74.96,NA,39.24559386,5.38946015424164
6904,2023-11-23,76.35,NA,39.10711258,5.48931527947122
6905,2023-11-24,76.37,NA,NA,5.49589629515993
6908,2023-11-27,73.45,NA,NA,5.26780007669692
6909,2023-11-28,72.78,NA,NA,5.45489321007332
6910,2023-11-29,70.87,NA,NA,5.63748079877112
6911,2023-11-30,70.69,NA,NA,5.6314322056764
6912,2023-12-01,72.38,NA,NA,5.51842485549133
6915,2023-12-04,70.26,NA,NA,5.59256571102701
6916,2023-12-05,68.54,NA,NA,5.54814479051998
6917,2023-12-06,68.73,NA,NA,5.44066261162159
6918,2023-12-07,69.58,NA,NA,5.36179478206773
6919,2023-12-08,68.56,NA,NA,5.44017620003887
6922,2023-12-11,67.22,NA,NA,5.47812119484961
6923,2023-12-12,68.15,NA,NA,5.4450843168143
6924,2023-12-13,68.86,NA,NA,5.43263455651567
6925,2023-12-14,66.76,NA,NA,5.38824824337988
6926,2023-12-15,66.33,NA,NA,5.42819567291575
6929,2023-12-18,69.08,NA,NA,5.33783610262205
6930,2023-12-19,68.87,NA,NA,5.189071597671
6931,2023-12-20,72.57,NA,NA,4.96036066035682
6932,2023-12-21,74.82,NA,NA,4.88779705459313
6933,2023-12-22,76.13,NA,NA,4.73559589581689
6936,2023-12-25,NA,NA,NA,4.92825951341235
6937,2023-12-26,NA,NA,NA,4.94083928322321
6938,2023-12-27,76.91,NA,NA,5.02150090165071
