Date,USD,CNY,AUD,KRW,NZD,CAD,JPY,GBP
06/7/2017,1.1422,7.74,1.5056,1320.55,1.5697,1.4821,129.32,0.8804
05/7/2017,1.1352,7.69,1.4928,1307.89,1.5572,1.4705,128.55,0.8776
04/7/2017,1.1342,7.7,1.4918,1304.02,1.5563,1.4683,128.48,0.8777
03/7/2017,1.136,7.71,1.4833,1305.8,1.5577,1.4778,128.82,0.8778
30/6/2017,1.1423,7.731,1.486,1307.28,1.5584,1.4809,128.4,0.8769
29/6/2017,1.144,7.74,1.4887,1311.36,1.5674,1.4873,128.31,0.8794
28/6/2017,1.1376,7.7176,1.489,1294.51,1.5574,1.4831,127.74,0.88
27/6/2017,1.1337,7.7,1.4953,1291.91,1.5595,1.4965,127.38,0.8845
26/6/2017,1.1179,7.6566,1.4741,1265.92,1.5339,1.4805,125.05,0.8788
23/6/2017,1.1192,7.6415,1.4796,1269.05,1.5361,1.4847,124.52,0.8799
22/6/2017,1.115,7.6192,1.4784,1269.2,1.5351,1.4755,124.12,0.8791
21/6/2017,1.1166,7.59,1.4786,1275.51,1.5456,1.489,124.36,0.8812
20/6/2017,1.1134,7.5946,1.4687,1270.2,1.5373,1.477,124.09,0.8813
19/6/2017,1.1148,7.6123,1.4668,1266.04,1.5418,1.4735,124.31,0.8751
16/6/2017,1.1197,7.61,1.4695,1267.58,1.5442,1.4791,124.12,0.8755
15/6/2017,1.1143,7.58,1.4703,1258.86,1.5464,1.4786,123.63,0.8737
14/6/2017,1.1217,7.6554,1.4782,1254.99,1.5439,1.4856,122.88,0.8794
13/6/2017,1.1214,7.6,1.4872,1262.95,1.5522,1.4842,123.38,0.8787
12/6/2017,1.12,7.6219,1.4853,1265.57,1.5558,1.4924,123.14,0.8848
09/6/2017,1.1192,7.6,1.4867,1258.31,1.5524,1.5077,123.5,0.8781
08/6/2017,1.1212,7.62,1.486,1256.81,1.554,1.5145,123.37,0.8654
07/6/2017,1.1255,7.61,1.4908,1264.25,1.5643,1.5204,123.61,0.8685
06/6/2017,1.1275,7.6574,1.502,1259.5,1.5694,1.5174,123.36,0.8731
05/6/2017,1.1252,7.6529,1.5028,1257.2,1.5764,1.5161,124.3,0.872
02/6/2017,1.128,7.65,1.5155,1260.42,1.5788,1.5208,124.56,0.8747
01/6/2017,1.1211,7.62,1.5203,1256.89,1.5881,1.5146,124.85,0.87
31/5/2017,1.1241,7.66,1.5128,1257.47,1.587,1.5177,124.53,0.8721
30/5/2017,1.1183,7.65,1.4983,1256.51,1.5763,1.5053,123.95,0.8696
29/5/2017,1.1164,7.65,1.5003,1251.32,1.5819,1.5016,124.19,0.8691
26/5/2017,1.1182,7.65,1.5015,1249.96,1.5837,1.5036,124.48,0.8727
25/5/2017,1.1209,7.69,1.5039,1254.57,1.596,1.5114,125.35,0.8661
24/5/2017,1.1217,7.6978,1.4949,1254.32,1.5917,1.5038,125.05,0.8645
23/5/2017,1.1182,7.68,1.4953,1257.37,1.5947,1.511,124.99,0.8625
22/5/2017,1.1236,7.7305,1.5029,1252.96,1.6061,1.5172,125.05,0.8644
19/5/2017,1.1204,7.68,1.5024,1251.05,1.618,1.5143,124.63,0.8596
18/5/2017,1.1101,7.64,1.4954,1252.4,1.6091,1.5101,123.75,0.8576
17/5/2017,1.1158,7.64,1.5014,1251.98,1.6075,1.5178,123.63,0.8602
16/5/2017,1.1082,7.61,1.4923,1235.71,1.6099,1.5077,125.35,0.858
15/5/2017,1.0973,7.5642,1.4804,1225.8,1.5951,1.4959,124.85,0.8505
12/5/2017,1.0928,7.53,1.48,1226.57,1.5928,1.4982,123.88,0.8478
11/5/2017,1.0861,7.49,1.4717,1220.14,1.5855,1.4873,123.64,0.8426
10/5/2017,1.0866,7.5,1.4751,1229,1.5651,1.4838,124.16,0.8399
09/5/2017,1.0872,7.5,1.4804,1237.4,1.5764,1.4918,123.9,0.8404
08/5/2017,1.0922,7.5413,1.4787,1237.12,1.5814,1.4953,123.68,0.844
05/5/2017,1.0995,7.57,1.482,1247.61,1.5898,1.5012,123.92,0.8471
04/5/2017,1.0984,7.56,1.4824,1246.23,1.5989,1.5099,123.51,0.8499
03/5/2017,1.0882,7.5272,1.4662,1232.88,1.5826,1.494,122.75,0.8456
02/5/2017,1.0927,7.52,1.4503,1232.9,1.5758,1.4981,122.41,0.8447
01/5/2017,1.0898,7.5204,1.448,1238.67,1.5777,1.4907,121.91,0.8455
28/4/2017,1.0895,7.5075,1.4549,1238.62,1.5864,1.4872,121.5,0.8413
27/4/2017,1.0872,7.4915,1.4563,1229.24,1.5807,1.482,120.93,0.8424
26/4/2017,1.0903,7.4934,1.4587,1234.25,1.5825,1.4845,121.07,0.8483
25/4/2017,1.0925,7.524,1.4495,1231.5,1.5718,1.4827,121.36,0.8506
24/4/2017,1.0867,7.4753,1.4354,1231.64,1.5487,1.4671,119.27,0.849
21/4/2017,1.0726,7.36,1.4221,1215.87,1.5253,1.4477,116.98,0.8373
20/4/2017,1.0714,7.4096,1.4238,1218.64,1.5283,1.443,117.15,0.8361
19/4/2017,1.0709,7.3752,1.4285,1223.71,1.5293,1.4441,116.58,0.8381
18/4/2017,1.0732,7.3583,1.4192,1224.87,1.5235,1.4351,116.34,0.8352
17/4/2017,1.064,7.3328,1.4021,1204.46,1.5182,1.417,115.91,0.8467
14/4/2017,1.0609,7.3144,1.4002,1204.6,1.5145,1.4137,115.17,0.8468
13/4/2017,1.0612,7.3215,1.4026,1204.92,1.5163,1.4144,115.76,0.8485
12/4/2017,1.0664,7.32,1.4176,1209.24,1.5304,1.4132,116.23,0.8503
11/4/2017,1.0602,7.32,1.414,1213.54,1.5236,1.4128,116.23,0.8489
10/4/2017,1.0593,7.3056,1.4121,1210.22,1.5214,1.4117,117.52,0.8531
07/4/2017,1.0588,7.3208,1.4114,1203.74,1.5267,1.4184,117.59,0.8558
06/4/2017,1.0642,7.3467,1.4106,1202.85,1.527,1.4285,117.93,0.8537
05/4/2017,1.0662,7.3559,1.4085,1202.01,1.5314,1.4324,118.01,0.854
04/4/2017,1.0672,7.332,1.4108,1199.63,1.5305,1.4302,118.17,0.8577
03/4/2017,1.0668,7.3385,1.4031,1190.73,1.5211,1.4274,118.31,0.854
31/3/2017,1.0649,7.3598,1.3961,1189.34,1.5201,1.418,118.62,0.8486
30/3/2017,1.0674,7.3877,1.397,1192.8,1.5259,1.4239,119.44,0.8558
29/3/2017,1.0766,7.4109,1.4034,1195.53,1.5306,1.4345,119.53,0.8654
28/3/2017,1.0812,7.4689,1.4164,1205.98,1.5414,1.4469,120.14,0.8682
27/3/2017,1.0864,7.4687,1.426,1206.13,1.5421,1.4531,120.18,0.8648
24/3/2017,1.0797,7.4315,1.4166,1205.43,1.5365,1.4447,120.18,0.8654
23/3/2017,1.078,7.4218,1.4136,1209.28,1.5336,1.4394,119.6,0.8611
22/3/2017,1.0795,7.437,1.4062,1205.14,1.5325,1.4388,119.99,0.8647
21/3/2017,1.0808,7.4334,1.4056,1212.69,1.535,1.4429,120.75,0.8659
20/3/2017,1.0737,7.4348,1.3889,1195.58,1.5222,1.4335,120.86,0.8688
17/3/2017,1.0736,7.4085,1.3936,1211.05,1.53,1.4331,120.99,0.8662
16/3/2017,1.0764,7.3961,1.4019,1213.97,1.5401,1.4336,121.97,0.871
15/3/2017,1.0732,7.3509,1.3916,1210.15,1.5234,1.4275,121.68,0.873
14/3/2017,1.0602,7.3538,1.4026,1218.14,1.5323,1.4288,121.65,0.8721
13/3/2017,1.0653,7.3737,1.4071,1221.46,1.5387,1.4322,122.35,0.8715
10/3/2017,1.0669,7.36,1.4147,1224.6,1.5418,1.4381,122.52,0.8775
09/3/2017,1.0575,7.3,1.409,1225.74,1.5325,1.4288,121.53,0.8691
08/3/2017,1.0539,7.28,1.4002,1215.98,1.5242,1.422,120.47,0.8661
07/3/2017,1.0565,7.29,1.392,1214.51,1.5191,1.4171,120.44,0.8658
06/3/2017,1.0578,7.29,1.3959,1220.86,1.5127,1.4188,120.51,0.8645
03/3/2017,1.062,7.28,1.398,1222.69,1.508,1.4204,121.16,0.864
02/3/2017,1.0506,7.24,1.3873,1207.89,1.4873,1.4071,120.17,0.8562
01/3/2017,1.0546,7.25,1.3738,1201.43,1.4761,1.4051,119.91,0.8574
28/2/2017,1.0575,7.28,1.381,1201.73,1.4704,1.4066,119.25,0.854
27/2/2017,1.0585,7.29,1.3795,1199.97,1.4717,1.3951,119.3,0.8507
24/2/2017,1.056,7.26,1.3761,1193.28,1.4667,1.3825,118.36,0.8475
23/2/2017,1.0579,7.26,1.3707,1197.75,1.4633,1.3865,119.12,0.8425
22/2/2017,1.0555,7.222,1.3707,1200.61,1.4684,1.3896,119.61,0.8483
21/2/2017,1.0535,7.2486,1.3728,1203.1,1.4709,1.3844,119.75,0.8451
20/2/2017,1.0609,7.3037,1.3801,1214.06,1.4759,1.3905,119.99,0.8513
17/2/2017,1.0611,7.28,1.3837,1220.02,1.4762,1.3906,119.76,0.8555
16/2/2017,1.0672,7.3061,1.3871,1217.55,1.4799,1.395,120.85,0.8543
15/2/2017,1.0598,7.2561,1.3747,1202.1,1.4674,1.386,120.98,0.8502
14/2/2017,1.0577,7.2855,1.3801,1203.55,1.4756,1.383,120.81,0.848
13/2/2017,1.0597,7.2879,1.3871,1217.06,1.4766,1.3851,120.52,0.8457
10/2/2017,1.0638,7.3138,1.3851,1218.68,1.4778,1.3915,120.4,0.8507
09/2/2017,1.0654,7.3234,1.3969,1225.23,1.4827,1.4,120.66,0.8522
08/2/2017,1.0697,7.3468,1.3988,1223.85,1.4723,1.406,119.73,0.8529
07/2/2017,1.068,7.3358,1.4002,1220.19,1.463,1.4078,120.02,0.8535
06/2/2017,1.0749,7.3595,1.4023,1218.5,1.4681,1.4064,120.09,0.8618
03/2/2017,1.0781,7.36,1.4032,1226.35,1.4733,1.4049,121.49,0.8632
02/2/2017,1.0758,7.37,1.4043,1229.74,1.4752,1.4013,121.33,0.8581
01/2/2017,1.0767,7.38,1.4187,1241.01,1.4788,1.4049,121.92,0.8499
31/1/2017,1.0795,7.4,1.4228,1242.24,1.4757,1.4063,121.78,0.8583
30/1/2017,1.0692,7.36,1.4153,1250.65,1.4679,1.4021,121.66,0.8562
27/1/2017,1.0694,7.36,1.4166,1259.56,1.4723,1.4072,123.1,0.8533
26/1/2017,1.068,7.34,1.4168,1250.62,1.4742,1.398,122.33,0.8479
25/1/2017,1.0744,7.38,1.4192,1248.13,1.4726,1.4047,121.7,0.8501
24/1/2017,1.073,7.36,1.4155,1254.58,1.4805,1.4118,122.07,0.8569
23/1/2017,1.0761,7.3571,1.4191,1250.68,1.4871,1.4243,121.28,0.8583
20/1/2017,1.0699,7.33,1.4155,1256.48,1.4926,1.4256,122.63,0.8647
19/1/2017,1.0663,7.2753,1.4101,1252.03,1.4822,1.4198,122.46,0.863
18/1/2017,1.063,7.3185,1.4157,1251.54,1.4914,1.4103,121.85,0.8666
17/1/2017,1.0712,7.32,1.4157,1242.41,1.4842,1.397,120.58,0.8628
16/1/2017,1.06,7.31,1.4177,1253.31,1.4923,1.3964,121.02,0.8793
13/1/2017,1.0641,7.32,1.4184,1249.25,1.493,1.3959,121.83,0.8743
12/1/2017,1.061,7.33,1.4181,1246.46,1.4949,1.3944,121.7,0.8723
11/1/2017,1.058,7.2514,1.4221,1255.95,1.4997,1.3944,122.09,0.8663
10/1/2017,1.0553,7.31,1.4319,1267.07,1.5091,1.3955,122.14,0.8663
09/1/2017,1.0572,7.3083,1.4379,1271.12,1.5069,1.3973,122.66,0.8692
06/1/2017,1.053,7.3,1.4433,1264.65,1.5123,1.3945,123.16,0.857
05/1/2017,1.0603,7.2773,1.4444,1251.99,1.5097,1.4025,122.32,0.8536
04/1/2017,1.0486,7.24,1.4398,1253.35,1.5043,1.3948,122.92,0.8508
03/1/2017,1.0404,7.24,1.4407,1254.52,1.5042,1.3971,122.47,0.8496
02/1/2017,1.0457,7.27,1.4542,1257.9,1.5082,1.4047,122.87,0.8513
30/12/2016,1.0513,7.3322,1.4597,1268.13,1.515,1.4131,123.14,0.8518
29/12/2016,1.049,7.28,1.4526,1264.45,1.5065,1.4159,122.23,0.8554
28/12/2016,1.0407,7.2295,1.4502,1260.7,1.5035,1.4115,122.09,0.8516
27/12/2016,1.0455,7.26,1.4554,1261.57,1.5174,1.4192,122.78,0.8531
26/12/2016,1.0453,7.26,1.4539,1254.35,1.5145,1.4129,122.4,0.8507
23/12/2016,1.0454,7.2534,1.4564,1253.8,1.519,1.4161,122.68,0.8503
22/12/2016,1.0435,7.25,1.4461,1256.63,1.5106,1.4067,122.65,0.8489
21/12/2016,1.0423,7.23,1.4399,1243.66,1.5111,1.3978,122.53,0.8433
20/12/2016,1.0385,7.21,1.4304,1236.95,1.502,1.388,122.38,0.8406
19/12/2016,1.0402,7.23,1.4356,1234.39,1.5011,1.3939,121.76,0.8389
16/12/2016,1.0447,7.27,1.4298,1238.56,1.5008,1.3941,123.32,0.8371
15/12/2016,1.0412,7.19,1.415,1231.1,1.4794,1.3881,123.04,0.8381
14/12/2016,1.0535,7.34,1.4225,1241.78,1.4801,1.3991,123.29,0.8381
13/12/2016,1.0625,7.33,1.4166,1236.01,1.4749,1.3952,122.38,0.8391
12/12/2016,1.0634,7.32,1.4185,1237.51,1.4791,1.3961,122.31,0.8383
09/12/2016,1.0559,7.27,1.4172,1237.4,1.4787,1.3921,121.66,0.8399
08/12/2016,1.0615,7.31,1.4222,1232.79,1.4796,1.4002,121.02,0.8428
07/12/2016,1.0751,7.4,1.4372,1244.18,1.5006,1.4228,122.28,0.8526
06/12/2016,1.0717,7.36,1.4365,1254.11,1.5057,1.4229,122.19,0.8451
05/12/2016,1.0762,7.36,1.4404,1255.01,1.5071,1.428,122.5,0.8453
02/12/2016,1.067,7.346,1.4297,1244.45,1.4922,1.4185,121.2,0.8378
01/12/2016,1.066,7.2871,1.4377,1243.85,1.5032,1.4195,121.58,0.8469
30/11/2016,1.0585,7.3139,1.4335,1245.33,1.4949,1.4228,121.17,0.8465
29/11/2016,1.0647,7.3142,1.4227,1242.36,1.4938,1.4298,119.67,0.8524
28/11/2016,1.0613,7.3242,1.4176,1242.67,1.5004,1.4232,118.81,0.8536
25/11/2016,1.0584,7.3336,1.4238,1243.38,1.5002,1.4342,119.72,0.8499
24/11/2016,1.0552,7.3098,1.4242,1246.34,1.5049,1.4241,119.52,0.8477
23/11/2016,1.0556,7.3,1.4278,1245.89,1.506,1.423,118.69,0.848
22/11/2016,1.0624,7.31,1.4346,1242.25,1.5028,1.4279,118.07,0.8549
21/11/2016,1.0627,7.29,1.4419,1253.13,1.5043,1.4261,117.77,0.8503
18/11/2016,1.0585,7.2998,1.4426,1249.1,1.5099,1.4309,117.46,0.8581
17/11/2016,1.0625,7.32,1.4343,1252.7,1.5112,1.4363,116.97,0.8555
16/11/2016,1.0685,7.35,1.4285,1250.4,1.5116,1.437,116.59,0.859
15/11/2016,1.072,7.35,1.4178,1250.63,1.5077,1.4417,117.04,0.8599
14/11/2016,1.0734,7.34,1.4203,1253.63,1.5077,1.4553,116.4,0.8591
11/11/2016,1.085,7.37,1.439,1263.56,1.5225,1.4706,115.83,0.8622
10/11/2016,1.0889,7.4,1.4306,1268.99,1.5101,1.4671,116.32,0.8672
09/11/2016,1.0909,7.42,1.4276,1261.61,1.4983,1.4642,115.25,0.8791
08/11/2016,1.1023,7.469,1.4205,1243.43,1.4927,1.4649,115.87,0.8904
07/11/2016,1.1038,7.471,1.4285,1259.07,1.5035,1.4746,115.32,0.8901
04/11/2016,1.1135,7.5167,1.4513,1270.35,1.5203,1.4927,114.81,0.8895
03/11/2016,1.1103,7.5068,1.4453,1269.59,1.5124,1.4874,114.34,0.8909
02/11/2016,1.1094,7.488,1.4485,1269.32,1.5226,1.486,114.65,0.9018
01/11/2016,1.1053,7.4694,1.4447,1265.4,1.5386,1.4799,115.12,0.9027
31/10/2016,1.0979,7.4234,1.4428,1253.51,1.5352,1.4722,115.08,0.8965
28/10/2016,1.0983,7.4367,1.4457,1258.99,1.5334,1.4712,115.03,0.9012
27/10/2016,1.0894,7.3848,1.4354,1248.9,1.5297,1.4584,114.71,0.8953
26/10/2016,1.0907,7.3746,1.4258,1240.94,1.5244,1.4594,113.94,0.8905
25/10/2016,1.0886,7.3734,1.4238,1229.28,1.5197,1.453,113.44,0.8934
24/10/2016,1.088,7.359,1.4295,1234.21,1.5238,1.445,113.32,0.8898
21/10/2016,1.0882,7.3525,1.4306,1235.34,1.5192,1.451,112.98,0.8898
20/10/2016,1.0928,7.3623,1.4329,1235.01,1.5185,1.4457,113.59,0.8925
19/10/2016,1.0972,7.3836,1.421,1228.26,1.5175,1.4389,113.49,0.8928
18/10/2016,1.0978,7.3912,1.432,1234.07,1.5263,1.4389,114.03,0.8934
17/10/2016,1.0997,7.4019,1.4419,1248.76,1.5417,1.4438,114.22,0.9027
14/10/2016,1.0969,7.3749,1.4396,1245.43,1.5484,1.4414,114.23,0.9001
13/10/2016,1.1056,7.4245,1.4605,1247.54,1.558,1.4583,114.61,0.9017
12/10/2016,1.1006,7.3856,1.4555,1237.52,1.5577,1.4611,114.65,0.9016
11/10/2016,1.1053,7.4229,1.4661,1242.35,1.567,1.4653,114.4,0.9119
10/10/2016,1.1137,7.4591,1.4641,1233.57,1.5605,1.4672,115.39,0.9006
07/10/2016,1.1199,7.4652,1.476,1248.41,1.5637,1.4893,115.24,0.9013
06/10/2016,1.1149,7.4302,1.47,1242.5,1.5549,1.4736,115.91,0.8832
05/10/2016,1.1202,7.4675,1.4698,1247.91,1.562,1.4761,115.96,0.8787
04/10/2016,1.1202,7.4659,1.4689,1249.77,1.5539,1.4778,115.23,0.8799
03/10/2016,1.1209,7.4699,1.4603,1236.5,1.5411,1.4706,113.92,0.8725
30/9/2016,1.1238,7.4859,1.4678,1237.2,1.5413,1.4747,113.9,0.866
29/9/2016,1.1221,7.472,1.4689,1236.18,1.547,1.475,113.36,0.8661
28/9/2016,1.1214,7.4752,1.4582,1223.77,1.5399,1.4669,112.89,0.8617
