Date,EUR= (BID),EURCNH= (BID),HBEHBEA (TRDPRC_1),HBEHBEAOTC (TRDPRC_1),EURCNY= (BID),
20/1/2020,1.1094,7.6185,28.77,,7.6064,
21/1/2020,1.1082,7.6603,28.4,,7.6599,
22/1/2020,1.1091,7.668,27.51,,7.648,
23/1/2020,1.1052,7.6685,27.34,,7.6597,
24/1/2020,1.1023,7.6449,27.34,,7.6597,
27/1/2020,1.1016,7.7009,27.34,,7.6597,
28/1/2020,1.102,7.6806,27.34,,7.6597,
29/1/2020,1.1009,7.6767,27.34,,7.6597,
30/1/2020,1.103,7.7032,27.34,,7.6597,
31/1/2020,1.1093,7.7615,27.34,,7.6597,
03/2/2020,1.1058,7.756,27.34,,7.7536,
04/2/2020,1.1042,7.7219,27.34,,7.721,
05/2/2020,1.0997,7.6717,27.34,,7.6745,
06/2/2020,1.098,7.6644,27.34,,7.6487,
07/2/2020,1.0943,7.6686,27.34,,7.6712,
10/2/2020,1.0909,7.6207,27.34,,7.6354,
11/2/2020,1.0914,7.6068,27.34,,7.6021,
12/2/2020,1.0871,7.5818,27.34,,7.5872,
13/2/2020,1.084,7.577,27.34,,7.5564,
14/2/2020,1.083,7.5748,27.34,,7.578,
17/2/2020,1.0834,7.5667,27.34,,7.5607,
18/2/2020,1.0791,7.562,27.34,,7.5652,
19/2/2020,1.0804,7.5788,27.34,,7.5431,
20/2/2020,1.0783,7.5988,27.34,,7.5909,
21/2/2020,1.0843,7.6311,27.34,,7.6246,
24/2/2020,1.0852,7.6346,27.34,,7.6266,
25/2/2020,1.0879,7.644,27.34,,7.604,
26/2/2020,1.0879,7.6405,27.34,,7.6311,
27/2/2020,1.0998,7.7083,27.34,,7.6986,
28/2/2020,1.1025,7.695,27.34,,7.6665,
02/3/2020,1.1132,7.7514,27.34,,7.7415,
03/3/2020,1.1171,7.7636,27.34,,7.7876,
04/3/2020,1.1134,7.7092,27.34,,7.6976,
05/3/2020,1.1239,7.8014,27.34,,7.7505,
06/3/2020,1.1285,7.821,27.34,,7.8294,
09/3/2020,1.1447,7.9623,27.34,,7.9309,
10/3/2020,1.1279,7.8554,27.34,,7.9156,
11/3/2020,1.1267,7.8536,27.34,,7.852,
12/3/2020,1.1183,7.8607,27.34,,7.8211,
13/3/2020,1.1105,7.7998,27.34,,7.7883,
16/3/2020,1.1181,7.8423,27.34,,7.7827,
17/3/2020,1.0996,7.732,27.34,,7.6825,
18/3/2020,1.0913,7.7202,27.34,,7.6552,
19/3/2020,1.069,7.6483,27.34,,7.6694,
20/3/2020,1.0694,7.6104,27.34,,7.6082,
23/3/2020,1.0721,7.6363,25.59,,7.6404,
24/3/2020,1.0787,7.6439,25.79,,7.6192,
25/3/2020,1.088,7.7545,25.51,,7.668,
26/3/2020,1.1028,7.8105,27.38,,7.7848,
27/3/2020,1.114,7.8975,25.59,,7.8301,
30/3/2020,1.1046,7.8595,25.5,,7.8322,
31/3/2020,1.1029,7.825,25.96,,7.7887,
01/4/2020,1.0962,7.8103,25.89,,7.7632,
02/4/2020,1.0856,7.7002,25.69,,7.6955,
03/4/2020,1.0808,7.6864,25.71,,7.6534,
06/4/2020,1.0791,7.6674,25.71,,7.6534,
07/4/2020,1.0889,7.6967,25.41,,7.6646,
08/4/2020,1.0856,7.6739,25.95,,7.6807,
09/4/2020,1.0927,7.7138,25.12,,7.6945,
10/4/2020,1.0935,7.7035,24.49,,7.7035,
13/4/2020,1.0913,7.6985,26.6,,7.6901,
14/4/2020,1.0979,7.7376,25.97,,7.723,
15/4/2020,1.0907,7.7144,26.5,,7.7126,
16/4/2020,1.0835,7.6789,27.76,,7.6694,
17/4/2020,1.0876,7.6971,26.49,,7.6903,
20/4/2020,1.0862,7.7019,25.85,,7.6855,
21/4/2020,1.0856,7.7105,26.89,,7.6991,
22/4/2020,1.0822,7.6854,26.24,,7.6674,
23/4/2020,1.0776,7.6455,25.93,,7.652,
24/4/2020,1.082,7.673,25.56,,7.6447,
27/4/2020,1.0828,7.68,25.58,,7.6756,
28/4/2020,1.0818,7.6683,27.58,,7.6687,
29/4/2020,1.0873,7.6906,25.77,,7.6766,
30/4/2020,1.0955,7.7584,25.93,,7.7255,
01/5/2020,1.0983,7.8383,25.93,,7.7255,
04/5/2020,1.0906,7.7766,25.93,,7.7255,
05/5/2020,1.0838,7.7217,25.93,,7.7255,
06/5/2020,1.0794,7.6958,25.5,,7.6688,
07/5/2020,1.0832,7.6836,25.95,,7.6401,
08/5/2020,1.084,7.6844,25.38,,7.6769,
11/5/2020,1.0806,7.6781,25.49,,7.6708,
12/5/2020,1.0846,7.7069,25.38,,7.6939,
13/5/2020,1.0816,7.6918,25.48,,7.6854,
14/5/2020,1.0804,7.6837,25.6,,7.6614,
15/5/2020,1.0815,7.7181,25.73,,7.6751,
18/5/2020,1.0912,7.7691,26.07,,7.7339,
19/5/2020,1.0921,7.7741,25.78,,7.7546,
20/5/2020,1.0977,7.7998,26.29,,7.7934,
21/5/2020,1.0949,7.8098,25.78,,7.7876,
22/5/2020,1.09,7.7905,25.69,,7.7666,
25/5/2020,1.0899,7.7893,25.23,,7.7729,
26/5/2020,1.098,7.8456,25.05,,7.8278,
27/5/2020,1.1003,7.8955,25.29,,7.8682,
28/5/2020,1.1076,7.9459,25.29,,7.8948,
29/5/2020,1.1098,7.9144,25.29,,7.9363,
01/6/2020,1.1134,7.9355,25.2,,7.9217,
02/6/2020,1.1169,7.9381,25.07,,7.9335,
03/6/2020,1.1232,7.9935,26.74,,7.99,
04/6/2020,1.1336,8.0601,24.73,,8.0444,
05/6/2020,1.1284,7.9781,25.19,,8.028,
08/6/2020,1.1292,7.9696,25.1,,7.9818,
09/6/2020,1.134,8.0258,25.19,,8.0356,
10/6/2020,1.1369,8.0195,25,,8.0061,
11/6/2020,1.1297,7.9996,25.07,,8.0392,
12/6/2020,1.1254,7.9676,25.01,,7.962,
15/6/2020,1.1322,8.0086,24.9,,7.984,
16/6/2020,1.1263,7.9776,24.88,,7.9739,
17/6/2020,1.1243,7.9558,24.88,,7.9475,
18/6/2020,1.1202,7.9341,24.75,,7.9564,
19/6/2020,1.1175,7.9064,24.76,,7.9131,
22/6/2020,1.1258,7.9478,24.75,,7.9511,
23/6/2020,1.1306,7.9843,24.87,,7.9922,
24/6/2020,1.125,7.964,25.26,,7.9731,
25/6/2020,1.1217,7.9452,25.26,,7.9731,
26/6/2020,1.1217,7.9542,25.26,,7.9731,
29/6/2020,1.124,7.9547,25.1,,7.9571,
30/6/2020,1.1231,7.9421,25.11,,7.9464,
01/7/2020,1.125,7.9528,26.39,,7.9597,
02/7/2020,1.1238,7.9388,26.49,,7.9387,
03/7/2020,1.1248,7.9513,28,,7.9401,
06/7/2020,1.1308,7.93,27.9,,7.9379,
07/7/2020,1.127,7.9149,27.69,,7.9192,
08/7/2020,1.1329,7.9296,27.57,,7.9262,
09/7/2020,1.1281,7.8947,27.42,,7.9001,
10/7/2020,1.1298,7.9186,27.1,,7.9178,
13/7/2020,1.134,7.9389,27.81,,7.948,
14/7/2020,1.1396,7.9906,27.69,,7.9801,
15/7/2020,1.141,7.9661,27.71,,7.9775,
16/7/2020,1.1383,7.9618,27.71,,7.9844,
17/7/2020,1.1426,7.9918,27.7,,7.9901,
20/7/2020,1.1444,7.9971,27.71,,7.9905,
21/7/2020,1.1526,8.0368,27.78,,8.0171,
22/7/2020,1.1568,8.1191,27.78,,8.1081,
23/7/2020,1.1594,8.1314,27.8,,8.1123,
24/7/2020,1.1654,8.1742,27.85,,8.162,
27/7/2020,1.1751,8.2259,27.84,,8.226,
28/7/2020,1.1714,8.2076,27.8,,8.2006,
29/7/2020,1.179,8.2526,27.88,,8.2365,
30/7/2020,1.1846,8.2965,27.88,,8.2516,
31/7/2020,1.1774,8.2317,27.8,,8.239,
03/8/2020,1.1761,8.2109,27.8,,8.1914,
04/8/2020,1.18,8.2289,27.85,,8.2038,
05/8/2020,1.1861,8.237,27.85,,8.2509,
06/8/2020,1.1875,8.2472,27.8,,8.2341,
07/8/2020,1.1786,8.2156,27.8,,8.2101,
10/8/2020,1.1736,8.1707,27.84,,8.1846,
11/8/2020,1.1739,8.1525,27.77,,8.1725,
12/8/2020,1.1782,8.1714,27.87,,8.1782,
13/8/2020,1.1812,8.2084,27.85,,8.2107,
14/8/2020,1.1841,8.2204,27.85,,8.2186,
17/8/2020,1.1869,8.2288,27.8,,8.2233,
18/8/2020,1.1929,8.2407,28.99,,8.2511,
19/8/2020,1.1836,8.1934,29.45,,8.229,
20/8/2020,1.1859,8.192,29.35,,8.1919,
21/8/2020,1.1795,8.1636,29.59,,8.1499,
24/8/2020,1.1787,8.1512,29.2,,8.159,
25/8/2020,1.1833,8.1713,29.18,,8.1622,
26/8/2020,1.1829,8.1421,29.1,,8.134,
27/8/2020,1.1821,8.1434,29.01,,8.1295,
28/8/2020,1.1903,8.1622,29,,8.1663,
31/8/2020,1.1936,8.1772,29,,8.1782,
01/9/2020,1.191,8.1441,29,,8.1579,
02/9/2020,1.1853,8.097,28.95,,8.0876,
03/9/2020,1.1849,8.1134,28.95,,8.094,
04/9/2020,1.1838,8.095,28.94,,8.0704,
07/9/2020,1.1817,8.0736,28.96,,8.0697,
08/9/2020,1.1779,8.0716,28.99,,8.0734,
09/9/2020,1.1802,8.0644,29.09,,8.0712,
10/9/2020,1.1813,8.0875,28.76,,8.1119,
11/9/2020,1.1845,8.0912,29.28,,8.085,
14/9/2020,1.1868,8.0757,29.12,,8.0887,
15/9/2020,1.1845,8.0317,29,,8.0327,
16/9/2020,1.1814,7.969,28.51,,7.9957,
17/9/2020,1.1847,8.0002,28.98,,7.9975,
18/9/2020,1.1837,8.0241,29,,8.0288,
21/9/2020,1.1769,7.996,29,,7.9835,
22/9/2020,1.1706,7.9427,29.09,,7.9385,
23/9/2020,1.1659,7.9573,29.19,,7.9482,
24/9/2020,1.1672,7.9664,29.23,,7.9511,
25/9/2020,1.163,7.9445,29.3,,7.9222,
28/9/2020,1.1664,7.9498,29.41,,7.9344,
29/9/2020,1.1742,8.0038,29.6,,7.9946,
30/9/2020,1.1718,7.9511,28.89,,7.9714,
01/10/2020,1.1747,7.9312,28.89,,7.9634,
02/10/2020,1.1713,7.9132,28.89,,7.9403,
05/10/2020,1.1781,7.9172,28.89,,7.9403,
06/10/2020,1.1734,7.9173,28.89,,7.9403,
07/10/2020,1.176,7.9207,28.89,,7.9403,
08/10/2020,1.1758,7.9236,28.89,,7.9403,
09/10/2020,1.1824,7.9066,27.37,,7.9076,
12/10/2020,1.1813,7.9677,28.98,,7.9611,
13/10/2020,1.1744,7.9154,28.92,,7.9169,
14/10/2020,1.1746,7.8811,28.99,,7.8944,
15/10/2020,1.1706,7.8594,29.3,,7.8685,
16/10/2020,1.1718,7.8394,28.8,,7.8434,
19/10/2020,1.1766,7.8599,28.9,,7.8672,
20/10/2020,1.1821,7.8748,29.1,,7.8905,
21/10/2020,1.1861,7.8822,29.12,,7.8885,
22/10/2020,1.1816,7.8819,28.97,,7.9058,
23/10/2020,1.1859,7.9101,29,,7.9005,
26/10/2020,1.1808,7.9129,29,,7.9242,
27/10/2020,1.1795,7.9211,28.99,,7.9243,
28/10/2020,1.1744,7.9044,28.92,,7.8922,
29/10/2020,1.1674,7.8327,29.4,,7.8285,
30/10/2020,1.1647,7.7998,29.65,,7.8109,
02/11/2020,1.164,7.7867,29.41,,7.7787,
03/11/2020,1.1711,7.8275,29.55,,7.8232,
04/11/2020,1.1722,7.7687,29.39,,7.7947,
05/11/2020,1.1821,7.8161,29.22,,7.8051,
06/11/2020,1.1872,7.8276,29.68,,7.8508,
09/11/2020,1.1813,7.8167,29.56,,7.8568,
10/11/2020,1.1814,7.795,29.39,,7.8152,
11/11/2020,1.1777,7.7937,28.73,,7.79,
12/11/2020,1.1804,7.8118,29,,7.8022,
13/11/2020,1.1832,7.8112,28.69,,7.8077,
16/11/2020,1.1853,7.7928,28.5,,7.7874,
17/11/2020,1.1861,7.7653,28.46,,7.7771,
18/11/2020,1.1852,7.7748,28.4,,7.7805,
19/11/2020,1.1873,7.8091,27.99,,7.7872,
20/11/2020,1.1853,7.7764,27.99,,7.7934,
23/11/2020,1.184,7.7923,27.52,,7.782,
24/11/2020,1.1888,7.8174,27.26,,7.8161,
25/11/2020,1.1913,7.821,27.79,,7.8317,
26/11/2020,1.1913,7.8258,28.04,,7.8185,
27/11/2020,1.1962,7.8654,28.12,,7.8542,
30/11/2020,1.1928,7.8517,27.49,,7.8883,
01/12/2020,1.207,7.9083,27.02,,7.8937,
02/12/2020,1.2115,7.9295,27.69,,7.934,
03/12/2020,1.214,7.9319,27.7,,7.9554,
04/12/2020,1.212,7.8978,27.77,,7.9301,
07/12/2020,1.2108,7.8949,27.85,,7.9252,
08/12/2020,1.2101,7.89,27.78,,7.905,
09/12/2020,1.2081,7.8857,27.65,,7.9125,
10/12/2020,1.2136,7.9319,27.57,,7.9389,
11/12/2020,1.2111,7.9224,27.7,,7.9353,
14/12/2020,1.2143,7.93,27.75,,7.9457,
15/12/2020,1.2151,7.9184,27.75,,7.9435,
16/12/2020,1.2197,7.9426,27.83,,7.9545,
17/12/2020,1.2266,7.9946,27.2,,8.0001,
18/12/2020,1.2255,7.9926,27.2,,8.0138,
21/12/2020,1.2242,8.0022,27.27,,7.9969,
22/12/2020,1.2161,7.9542,27.49,,7.96,
23/12/2020,1.2185,7.9634,26.24,,7.978,
24/12/2020,1.2186,7.9433,27.48,,7.9594,
25/12/2020,1.2204,7.948,27.84,,7.9815,
28/12/2020,1.2214,7.9811,27.89,,7.9899,
29/12/2020,1.2247,7.9828,28.15,,7.9936,
30/12/2020,1.2295,8.0004,28.28,,8.0011,
31/12/2020,1.2213,7.9432,27.99,,7.9984,
01/1/2021,1.2212,7.9421,27.99,,8.0325,
04/1/2021,1.2248,7.905,28.36,,7.9233,
05/1/2021,1.2294,7.9144,28.35,,7.9151,
06/1/2021,1.2325,7.9504,28.34,,7.9534,
07/1/2021,1.227,7.9437,28.32,,7.9332,
08/1/2021,1.2218,7.8995,28.2,,7.9133,
11/1/2021,1.2149,7.8701,27.8,,7.8695,
12/1/2021,1.2207,7.8628,27.98,,7.8597,
13/1/2021,1.2157,7.8613,27.98,,7.871,
14/1/2021,1.2156,7.8569,27.99,,7.8436,
15/1/2021,1.2078,7.836,28.46,,7.827,
18/1/2021,1.2076,7.8464,28.84,,7.8332,
19/1/2021,1.2128,7.8594,28.83,,7.8511,
20/1/2021,1.2104,7.8219,28.18,,7.8234,
21/1/2021,1.2162,7.8616,28.86,,7.8619,
22/1/2021,1.2167,7.9041,28.09,,7.8819,
25/1/2021,1.2137,7.8737,28.48,,7.8513,
26/1/2021,1.216,7.8704,28.86,,7.8622,
27/1/2021,1.2108,7.866,31.66,,7.8251,
28/1/2021,1.2121,7.8479,28.96,,7.8242,
29/1/2021,1.2136,7.8267,28.93,,7.8074,
01/2/2021,1.2059,7.809,30.99,,7.8192,
02/2/2021,1.2042,7.7783,29.94,,7.7645,
03/2/2021,1.2034,7.7749,29.7,,7.7564,
04/2/2021,1.1962,7.7431,29.66,,7.7396,
05/2/2021,1.2042,7.7809,27.22,,7.7691,
08/2/2021,1.2048,7.7613,28.99,,7.7715,
09/2/2021,1.2117,7.782,29.44,,7.7804,
10/2/2021,1.2116,7.7889,29.35,,7.8278,
11/2/2021,1.2128,7.7919,29.35,,7.8348,
12/2/2021,1.2118,7.7826,29.35,,7.8348,
15/2/2021,1.2127,7.7705,29.35,,7.8348,
16/2/2021,1.2104,7.7782,29.35,,7.8348,
17/2/2021,1.2036,7.7441,29.35,,7.8348,
18/2/2021,1.2088,7.8107,32.28,,7.8262,
19/2/2021,1.2117,7.819,34.21,,7.8301,
22/2/2021,1.2154,7.8614,34.92,,7.8497,
23/2/2021,1.2149,7.8482,36.56,,7.8593,
24/2/2021,1.2164,7.8425,36.54,,7.822,
25/2/2021,1.2176,7.8977,32.99,,7.8874,
26/2/2021,1.2074,7.8284,30,,7.843,
01/3/2021,1.2047,7.797,29.99,,7.7826,
02/3/2021,1.2089,7.8272,32.84,,7.7882,
03/3/2021,1.2062,7.814,35.96,,7.7911,
04/3/2021,1.1966,7.7688,32.69,,7.7775,
05/3/2021,1.1917,7.7636,30,,7.7418,
08/3/2021,1.1843,7.7618,30.83,,7.7495,
09/3/2021,1.1898,7.7582,29.97,,7.7383,
10/3/2021,1.1925,7.7474,31.05,,7.7335,
11/3/2021,1.1984,7.7639,33.42,,7.744,
12/3/2021,1.1952,7.764,34.96,,7.7493,
15/3/2021,1.1928,7.7508,33.65,,7.7484,
16/3/2021,1.19,7.74,34.07,,7.7307,
17/3/2021,1.1978,7.768,30.66,,7.7391,
18/3/2021,1.1915,7.7519,33.35,,7.7534,
19/3/2021,1.1903,7.7472,33.66,,7.7353,
22/3/2021,1.1931,7.7628,32,,7.7571,
23/3/2021,1.1849,7.7266,35.08,,7.7314,
24/3/2021,1.1812,7.7112,31.57,,7.705,
25/3/2021,1.1764,7.7013,31.57,,7.7135,
26/3/2021,1.1796,7.715,31.72,,7.7133,
29/3/2021,1.1762,7.7348,30.27,,7.7264,
30/3/2021,1.1714,7.6982,29.74,,7.6986,
31/3/2021,1.1728,7.7,28.89,,7.6866,
01/4/2021,1.1775,7.7414,28.99,,7.731,
02/4/2021,1.1762,7.7391,29.2,,7.7323,
05/4/2021,1.1811,7.7431,29.2,,7.7323,
06/4/2021,1.1875,7.7685,28.71,,7.742,
07/4/2021,1.187,7.7704,29.7,,7.7741,
08/4/2021,1.1912,7.8105,32.31,,7.7924,
09/4/2021,1.1896,7.8046,33.96,,7.7836,
12/4/2021,1.1909,7.8005,30.6,,7.7956,
13/4/2021,1.1946,7.8228,28.84,,7.8036,
14/4/2021,1.1978,7.8229,29.6,,7.8149,
15/4/2021,1.1965,7.8109,30.6,,7.7972,
16/4/2021,1.1983,7.8199,30.12,,7.8082,
19/4/2021,1.2033,7.8358,29.5,,7.8275,
20/4/2021,1.2033,7.8242,29.46,,7.8189,
21/4/2021,1.2033,7.8124,30.2,,7.8054,
22/4/2021,1.2015,7.8049,28.85,,7.7989,
23/4/2021,1.2099,7.8494,29.64,,7.8557,
26/4/2021,1.2083,7.8223,29.76,,7.8357,
27/4/2021,1.209,7.8347,29.84,,7.8379,
28/4/2021,1.2123,7.8507,29.9,,7.8508,
29/4/2021,1.2118,7.8349,29.09,,7.8376,
30/4/2021,1.2018,7.7803,30,,7.7827,
03/5/2021,1.2061,7.8065,30,,7.7827,
04/5/2021,1.2013,7.7885,30,,7.7827,
05/5/2021,1.2005,7.7878,30,,7.7827,
06/5/2021,1.2064,7.8,30.99,,7.7874,
07/5/2021,1.2163,7.8023,30.5,,7.8115,
10/5/2021,1.2129,7.788,32.34,,7.8009,
11/5/2021,1.2146,7.8098,30.17,,7.8195,
12/5/2021,1.2069,7.7987,29.96,,7.7935,
13/5/2021,1.2078,7.7898,29.88,,7.7845,
14/5/2021,1.214,7.814,31.02,,7.8064,
17/5/2021,1.2151,7.8294,29.99,,7.8184,
18/5/2021,1.222,7.8479,29.77,,7.8396,
19/5/2021,1.2172,7.8382,31.49,,7.8586,
20/5/2021,1.2226,7.8648,30.04,,7.8674,
21/5/2021,1.2179,7.8407,30.34,,7.8609,
24/5/2021,1.2215,7.8287,30.53,,7.8399,
25/5/2021,1.225,7.852,30.37,,7.8521,
26/5/2021,1.219,7.7825,30.01,,7.7907,
27/5/2021,1.2192,7.7734,30.15,,7.7821,
28/5/2021,1.2189,7.7573,30.06,,7.7631,
31/5/2021,1.2225,7.7919,33.04,,7.7859,
01/6/2021,1.2211,7.7949,30.98,,7.7914,
02/6/2021,1.2209,7.7929,30.28,,7.79,
03/6/2021,1.2124,7.7602,30.83,,7.7615,
04/6/2021,1.2165,7.7778,30.78,,7.7795,
07/6/2021,1.2189,7.7862,30.16,,7.7958,
08/6/2021,1.2171,7.7912,30.13,,7.7901,
09/6/2021,1.2178,7.7808,30.6,,7.7795,
10/6/2021,1.2169,7.771,30.29,,7.7827,
11/6/2021,1.2106,7.7443,30.56,,7.7451,
14/6/2021,1.2118,7.7639,30.56,,7.7476,
15/6/2021,1.2124,7.7705,32.06,,7.7638,
16/6/2021,1.1994,7.7266,31.49,,7.7476,
17/6/2021,1.1906,7.6894,31.99,,7.6833,
18/6/2021,1.186,7.6643,32.96,,7.6703,
21/6/2021,1.1915,7.7084,31.67,,7.7048,
22/6/2021,1.1938,7.737,31.08,,7.7391,
23/6/2021,1.1925,7.7277,31.98,,7.7187,
24/6/2021,1.193,7.7215,31.29,,7.7182,
25/6/2021,1.1933,7.7099,31.61,,7.7083,
28/6/2021,1.1924,7.7091,31.92,,7.6975,
29/6/2021,1.1895,7.6946,32.13,,7.6882,
30/6/2021,1.1855,7.671,31.23,,7.6543,
01/7/2021,1.1848,7.6682,32.99,,7.6632,
02/7/2021,1.1864,7.6777,31.75,,7.6649,
05/7/2021,1.1861,7.6721,31.51,,7.6655,
06/7/2021,1.1822,7.6619,32.43,,7.6594,
07/7/2021,1.1789,7.6319,31.58,,7.6294,
08/7/2021,1.1842,7.6904,31.24,,7.6824,
09/7/2021,1.1873,7.696,32.39,,7.677,
12/7/2021,1.1859,7.6792,32.3,,7.6788,
13/7/2021,1.1774,7.6302,32.09,,7.6173,
14/7/2021,1.1835,7.6449,31.69,,7.6565,
15/7/2021,1.1812,7.6335,32.44,,7.6285,
16/7/2021,1.1805,7.6456,33.36,,7.6459,
19/7/2021,1.1798,7.6659,32.72,,7.6554,
20/7/2021,1.1779,7.6439,33.55,,7.6387,
21/7/2021,1.1792,7.6236,33.48,,7.6265,
22/7/2021,1.177,7.624,34.48,,7.6151,
23/7/2021,1.1771,7.6219,34.85,,7.6153,
26/7/2021,1.1799,7.6532,36.8,,7.65,
27/7/2021,1.1814,7.712,37.99,,7.7006,
28/7/2021,1.1842,7.6863,41.49,,7.6853,
29/7/2021,1.1886,7.6767,42.48,,7.6696,
30/7/2021,1.187,7.6727,40.16,,7.6575,
02/8/2021,1.1867,7.6735,42.28,,7.6746,
03/8/2021,1.186,7.6735,42.34,,7.6671,
04/8/2021,1.1835,7.6504,42.45,,7.6486,
05/8/2021,1.1832,7.6454,42.9,,7.6477,
06/8/2021,1.176,7.6186,42.98,,7.6218,
09/8/2021,1.1737,7.6139,44.66,,7.6181,
10/8/2021,1.1718,7.6022,44.7,,7.5979,
11/8/2021,1.1737,7.6044,44.47,,7.5987,
12/8/2021,1.1727,7.5972,44.16,,7.5985,
13/8/2021,1.1791,7.6421,54,,7.6359,
16/8/2021,1.1777,7.6276,42.91,,7.6225,
17/8/2021,1.1708,7.6014,43.74,,7.5936,
18/8/2021,1.171,7.594,43.95,,7.5903,
19/8/2021,1.1674,7.5883,43,,7.582,
20/8/2021,1.1696,7.6027,42.8,,7.6058,
23/8/2021,1.1743,7.6084,42.99,,7.612,
24/8/2021,1.1753,7.606,43.15,,7.6067,
25/8/2021,1.177,7.6168,42.76,,7.6218,
26/8/2021,1.175,7.6189,42.81,,7.6151,
27/8/2021,1.1793,7.6204,42.48,,7.6254,
30/8/2021,1.1795,7.6277,42.48,,7.6264,
31/8/2021,1.1807,7.6226,40.26,,7.6208,
01/9/2021,1.1837,7.6413,40.05,,7.6463,
02/9/2021,1.1873,7.6584,40.05,,7.665,
03/9/2021,1.1882,7.6485,40.78,,7.6615,
06/9/2021,1.1868,7.657,40.5,,7.6648,
07/9/2021,1.1839,7.6501,40.5,,7.6507,
08/9/2021,1.1813,7.6309,41.51,,7.6339,
09/9/2021,1.1825,7.6292,41.75,,7.6315,
10/9/2021,1.1814,7.6139,41.56,,7.6091,
13/9/2021,1.1808,7.6087,41.56,,7.6181,
14/9/2021,1.1802,7.5928,40.77,,7.5984,
15/9/2021,1.1815,7.5972,39.98,,7.5994,
16/9/2021,1.1764,7.5915,39.99,,7.5975,
17/9/2021,1.1725,7.5876,40.67,,7.5802,
20/9/2021,1.1725,7.6007,40.67,,7.577,
21/9/2021,1.1723,7.5996,40.67,,7.577,
22/9/2021,1.1686,7.5582,40.79,,7.58,
23/9/2021,1.1736,7.5857,41.4,,7.5764,
24/9/2021,1.1714,7.5752,41.77,,7.5849,
27/9/2021,1.1694,7.5505,42.4,,7.5492,
28/9/2021,1.1681,7.5546,41,,7.5412,
29/9/2021,1.1595,7.5145,40.01,,7.513,
30/9/2021,1.1581,7.4787,40.05,,7.466,
01/10/2021,1.1594,7.4631,40.05,,7.466,
04/10/2021,1.1621,7.4972,40.05,,7.466,
05/10/2021,1.1596,7.4779,40.05,,7.466,
06/10/2021,1.1556,7.4583,40.05,,7.466,
07/10/2021,1.155,7.4524,40.05,,7.4952,
08/10/2021,1.1567,7.4562,40.9,,7.4509,
11/10/2021,1.1551,7.4643,42.9,,7.461,
12/10/2021,1.1527,7.4421,42.01,,7.4399,
13/10/2021,1.1592,7.4513,42.78,,7.4505,
14/10/2021,1.1594,7.4637,41.4,,7.4655,
15/10/2021,1.16,7.4647,42.3,,7.4615,
18/10/2021,1.1609,7.4627,42.28,,7.4563,
19/10/2021,1.1632,7.4164,41.54,,7.4233,
20/10/2021,1.1649,7.4483,39.05,,7.4415,
21/10/2021,1.1621,7.4321,41.8,,7.43,
22/10/2021,1.1647,7.4308,41.9,,7.4341,
25/10/2021,1.1606,7.4088,41.9,,7.413,
26/10/2021,1.1595,7.3968,41.5,,7.3993,
27/10/2021,1.1604,7.4179,41.5,,7.4154,
28/10/2021,1.1679,7.4628,40.73,,7.4661,
29/10/2021,1.1561,7.4016,40.73,,7.4047,
01/11/2021,1.1606,7.4206,41.1,,7.424,
02/11/2021,1.1577,7.4138,42.77,,7.41,
03/11/2021,1.161,7.4271,42.14,,7.4375,
04/11/2021,1.1552,7.3924,41.29,,7.3911,
05/11/2021,1.1566,7.3983,41.1,,7.3999,
08/11/2021,1.1586,7.4016,42.27,,7.4064,
09/11/2021,1.1591,7.4074,41,,7.4085,
10/11/2021,1.1478,7.3483,41.69,,7.3305,
11/11/2021,1.145,7.3187,41.69,,7.3157,
12/11/2021,1.145,7.3,39.35,,7.3011,
15/11/2021,1.1367,7.2559,41.59,,7.2922,
16/11/2021,1.1319,7.2321,41.45,,7.2356,
17/11/2021,1.1319,7.2161,40.2,,7.2174,
18/11/2021,1.1369,7.2544,36.18,,7.2605,
19/11/2021,1.1288,7.2146,32.59,,7.2076,
22/11/2021,1.1234,7.1824,30.73,,7.1706,
23/11/2021,1.1246,7.1873,31.71,,7.1892,
24/11/2021,1.1197,7.1601,32.26,,7.1581,
25/11/2021,1.1206,7.16,33.19,,7.1562,
26/11/2021,1.1317,7.2393,34.47,,7.2362,
29/11/2021,1.1291,7.2112,34.19,,7.1903,
30/11/2021,1.1336,7.2191,33.5,,7.2305,
01/12/2021,1.1319,7.2138,33.1,,7.2065,
02/12/2021,1.1299,7.2025,32.56,,7.2154,
03/12/2021,1.1313,7.2154,32.3,,7.2104,
06/12/2021,1.1285,7.1942,32.48,,7.1949,
07/12/2021,1.1263,7.1692,32.5,,7.1729,
08/12/2021,1.1342,7.1962,30.79,,7.1806,
09/12/2021,1.1292,7.2052,31.21,,7.1991,
10/12/2021,1.1311,7.2128,34.33,,7.196,
13/12/2021,1.1283,7.1947,34.33,,7.1811,
14/12/2021,1.1257,7.1765,31.96,,7.1681,
15/12/2021,1.1285,7.1934,32.5,,7.1642,
16/12/2021,1.1328,7.2284,32.5,,7.1949,
17/12/2021,1.1239,7.1786,32.44,,7.1929,
20/12/2021,1.1275,7.2033,35.68,,7.1999,
21/12/2021,1.1283,7.1941,38.9,,7.1828,
22/12/2021,1.1324,7.2235,38.52,,7.2045,
23/12/2021,1.1328,7.2234,37,,7.2061,
